drive_file_id	total_chars	total_parts	found
1DCFsJKCxxO3XmpBMX6MmQHY0Ox36-dya	3209	5	true
1x8cPT0KMfzVZ0bThvumjEXEzkuBUNDn0_fBctTZAhCs	3509	6	true
1qSwqgnFhr5vUe_aUfb40SnyA0cPvFAAUBM3nNmRCnNQ	2072	5	true
1jhR2I4kurKj6sRU6iXjfU_ZGjrJVgDL5dIgo4VMwCpY	1436	4	true
1csjOlDfV5O_jUgL16I3lqrLNL0cjUFTDdvyR5F_rDMU	2936	5	true
1lH7JY25_-5rPyGSzJLl-6PHMZzFeRegLsNdD2BDql7I	1908	5	true
1dIboR3J-wZKin4giFqG4rHCNMVMd5LcHSWwNVRjWmZM	3654	6	true
1SOjsj22oXc4esJAuSsSlu7G0gh3HQ88y	2286	5	true
14psintuWDQPELWkSOmOV3IGQYnl3ltmhfO0qiquGG8s	5801	7	true
1WHWJr3iix0DrRBTWyznVgqF-R3hxYWnZPULkdUNMkhg	3654	6	true
1Gro76XX9Lx9QSMnW0aBbDXqRTLo7Wf5PWM6a2GDIqg8	3654	6	true
1rbp26xvynb1eoINlWFH2ntUqL5vJ8Tbe	6693	5	true
1G2_3lWqde0ZXRGNDWP8YVMURxDpMwDKo	7048	6	true
1q6M3uy6JfArFqBdBoxehm-MuLMXxDPs4	7251	4	true
1KC3ElYdca9_N9qzONc08GN7QZcxeOihM	4474	4	true
1ZKkruaBk006qm5FYiYDyfKygVH456ftg	2196	4	true
18uAAMOZkh75a068A6bsUDjW9RZJW6zhf	10034	9	true
1l5Y6KKCxqURqNzcvyTZ7H_d9YhdFjloU	8730	7	true
1egBRmghx7NTfBEPXQ5t2GGi_pi537UWg	11753	6	true
1uFdapphXYaueA3uKLoZgymW-UqZqlz7O	6585	9	true
11Wh7Fx4XYcASMO6C7MYjOI4Us8Omb3Kl	9404	5	true
19CQoRrzXZv8ZxoCbTWyJD1aCqd88MGT6	9968	7	true
1tqs7ixitjlj8cLmKX5uqn6z6BTH-AzX8	6284	3	true
1ubvdrjgE0zgNehHIuwYRGcYeEIxPIBjC	7882	8	true
1MHwW-Iln-jFqEXvuu2Fz28_uHSXyNztr	10657	6	true
1gJN8SoGbX4QUjld3PC70RNc-F2N1bmq9	2650	5	true
1IS5WonFsMy3zjygMCPic7iLX1o5oBe7XaKN85ayo5KY	6951	5	true
1dh7hWSl0Nh_x_QmrUtqZ33cI-Yrf0E0epcwPPmdfzuA	7463	5	true
1xQse5Vck4QwweMs61nGIc0WsU1Z-fZtsCghri0UtC20	11448	6	true
1mJ9A-AYoRYuR9eh3TZx59-dkoceZMu5C3qbSYWXZ95M	7472	5	true
1nKRnkEZRPKXjRknAHzJ0UXFF12wP8oK8Bbk5ZrWRyFw	7908	5	true
1F08Uu0BVv8qVRkPSl9z4Lg8vSPqioWzT5IA9j7hIn-4	5803	6	true
1Si6TdX97Hll4cTvdb_ZyshN0YDBWuxzr	2265	4	true
1AxfbF9Q0C1Mdh-fIhxs55FYkb7r9-Q6l	1524	3	true
1shURb3DHnMYhMxA-lmPI7UiuLVYkpQBJ9gr5_0SkWxU	35622	34	true
17L8QnzzHi5WBb4UqHmlTP2mIEjgeCV2CE6fqITcVI9I	14725	6	true
1vAOV9Zy56jEAy9FGk4hKc3wJW6gKxbTMJQAowb1D6xo	1857	5	true
1eXQd1mv20S8AXhiBDDqqqEZrgRqtx-hqHs19wi8F2gE	1239	5	true
1hAh16Dg5arJUGddH8ESxuCYBjpBlgeWconAZ4fgOdvI	2268	5	true
1ACsv1BZE9k13-BgViDrkRxVwVauhzYqEqopxxTQw9go	3654	6	true
17nGqz3XmixUgsoP9zl341dHB9n5oaz-z	3654	6	true
1hDkjyY4olfFpWQPPbEdquCaseNR7G_9VxqiYmgH3AkI	3293	4	true
1yb5x3D2TzS8xfXKKVUflXWo0vmeHZo1VMvi_Fu3mTP4	28739	10	true
1Hbouhu0zAR3lLiJHDT6FLin2gaW42_3Nl-d5OYKf4Ak	27421	12	true
1Y7fIQZJTeR4GylQTB8Zwp_yH4LT6HcYq	5151	6	true
14U0J_LVe75zhDVZwwKcnG0rrLsd8yNdPZUzGk2ocLe8	16490	8	true
1wqRTQ42fekEVAtQXPL3ACbDNvNtD6a6urZFNK6HNiys	22534	9	true
18XG1O4s2ZoBlbzbKSP4-NzGcsDxqZtvkbadW53pESY4	35523	12	true
1l2x-GsghJfO3qbMH60R2kChjYqoBcBKlQwEPUXPwNbE	6721	5	true
1xhJNy4QcmsCwsJnSK9NzfbvJ3DwMkYvv5ZB-eKUVc-Q	11013	5	true
1KD6oaMFtOW3XGQISyO99JYNshQijxQ73L77kVQHT230	6931	4	true
1WEt0G20_v7TilMhQ-S24WsR-MijsSCy9AUxzaZFFGa0	1350	5	true
1kvIjcv92-gWdoegOmSC0v6Nv-eKDza4eZ_k16aUx73c	1233	5	true
1nzCBjX_9siLytlKJUQ7ovJgoxUs_z3YmWHsXpzIMv5A	1198	5	true
1G1rHXGHEpyL_kY8Ur-Q81XskjDmTw0GiLwv_I524dME	1558	5	true
1hCnVa6du7wZ_xGSW-aBmdeuq6UV_Buyn6V5WAFHwUzA	15480	15	true
1x6zpwP6jKR-CGtK75zlbza3YfEOsDkJ-Xh3JZ1xNboQ	49280	15	true
1WT-9QKt-OOqMWj8-bpnO6u22p6WIhnX7ZdIC9kjfklw	28342	10	true
19iGac669Fc3LeGmUhKbb_j9is9vJwxfIW9lMRUkvuy8	16718	11	true
15AH68SKByAsVS_sQbpYfWndcmxbR88a_AWZmAMy5c0U	32125	15	true
1Vz-VKq1fveT3WROmYj9Cba-W_cQQfuyGfmt78MjEPBM	10103	6	true
1SIxzJFd4Xk4ioXw0YQmRAQboMXif7inbky4khvmudOQ	12116	8	true
1hOA9ZhhAm2tphfWyVVXkovOd0JM-7bnVPR2IA29dHQs	35692	18	true
14MWFg43tdbp6Nu0s04WgBfMKaafoctnWPRcwIcGqlOs	11313	5	true
1NXIyTscgElowsaYg0XQBem4S05HUlGDrvjFXfScE3KA	11186	5	true
1vFgDUGJzD2M79_FY2JscNpjijkQpkrPEvUrgbpIsyUc	2526	6	true
1PVrcoHDhO_KNup65KfOMLSgfd3Awr9_vch35AW5oaiY	17214	10	true
1jpAOZ9DAFt7w_lkgBP_ks1EHfpyr717Dmi7JX1llyHk	9358	6	true
1eQVXD3e1tttk9R2cLsh7RKVMRossC76p4TA7BXG0OB4	2185	4	true
1J2uLYXEyP5x_m_O085IAttiHPhiY9TKmokUa9GzeilU	6922	6	true
1aq34y30QDAvDAeQ5OhD8KL59J1F-ll9pntJoAd3lewA	8935	6	true
1zEHp38Y8e_gvoutEQa8pILEYT0-c5_gK_gLXjkGxSKw	6852	5	true
1wtk5zUhzJ4Avnu22zTYmMAffpxkEGTHHSqh-qlXbSZ0	6745	5	true
1pbrDEGMSwckLw68HM9QafW4KPkMGrhekfafZ6Gp-0xQ	19440	22	true
1tAla-MOQFboLOyqNAxMNJKSuT1bOWzjQP9MEOnccnzY	16877	22	true
1V6cSctJwWnuMPL2jEcEP1D7ap081eFRkyvVp3QcfRls	13686	6	true
1HcgIBt4zY_wNnfPVOu1bc1cW7XACTRsckP0c3lOxV48	10411	7	true
1z0MVfkaQanLoYR6UTjJRRvLJUNen0nq948rRKh_Wl3E	11916	5	true
137KsKCvEtENNhtU60-Mpn--BWi2VDijamW0MFsk09ys	8891	6	true
1IH6a6iNQwQc33QOOtMhMymc5lMbmP3pA56hphDV9fV4	15633	6	true
124e-XH845slzmZ2PxDj4hcsp0AdkISsv	19067	7	true
12FRWGlkYzPyZtF7v6z_YxO720oRiC4eh7jUhr_qf4_4	14619	7	true
15lE1pPjBl_4FnU_XH3mmmUAPFPoNAb9qm3BAZ80_tQ4	10319	7	true
15n7FRCPmNttgst18DCKSSGRncUclhmZNPkvnqC5gNY0	11368	7	true
1PUbXG2smJILJHbiB5AmFPhkw6RhLQbr8xC2Zi7y662A	8949	6	true
1KpAeN09uiawU0uXH4L3yr21yKkzPjYQwOn5OK8mrctw	20040	9	true
1lc5oksG6FH5vAD-c4kYkXb0b3Zq24I386rYlfj4wrCI	25939	10	true
1Tp1K27VsE4lWaNKRtbKes9mt-njv_PkbHxqhTGl7-tI	51508	22	true
1eEkCeot6ecS0TA25qODNNMRfvJnDt3U1oJOQKC-a118	47270	16	true
1b6Z3u2iKECrqWghfXnXyr8xhEoTUo3TY-8N_PirVHy4	19198	9	true
1zA1VnTrTHmhRfKUkfBqwooRcrEaTbUJSP4EwV2n6mf8	27689	10	true
1Hv8ZxZ1uNUX8ZH-3WGWO5fASImBdzdinRemL4iR1c_g	7614	6	true
1E4phxH5UHN5i6uOc5ASQ7hS-fz7t04884yM2Z17d9gM	12188	7	true
11TUDzS1nT5iSow0eQfU5Oj_AAwfnZ95mX5dfLKng9hM	12019	7	true
1l0807VU-83X-AjfFP9I7_rU5vtxVRFn2Xv6K_nptEKU	11997	7	true
168duDb05W0kDZUqQEGxeyIKEZMrL0TON	14795	7	true
12y3sSK1LBgop5Ko9YeCym2-TIJ8nP_qQdFdvBve9H-M	6158	6	true
177-0RytIORWjQmsYhUUpmW21_8RC2J3PaTGBoD9IDgg	10039	6	true
1ifbC2QdmpTgqWFe-ny4gnLaj5fwLjjV_hSP0dJgQsP0	5601	6	true
1X70YQFj_kl97UcFBSVt2LNB61E_6yR2b-7ZIzSXeEJc	11711	7	true
1pmSoWWp7Tq0dk_SR6XTiEJ7qzOA9LaOLJptdTUdZDDk	17539	8	true
1mcrQk3YtHcvAPWc0iNNT_lYwVAzsr6ovl5hD2wg2TXA	17868	8	true
1wT2V7PPkwAETN-7MVYfKu0esZRBQy4YJ	4348	6	true
15SechOsISqrwoY3bagSNhbNpDCdo1CTY	3447	5	true
1bVV2ad5rZnzXNxV53KmelKspd6FduDgiypYhYWUmJNQ	6251	6	true
1rD7vaeiR8peeuqO_9OVj1-VP2GJvpu9qdRz0WsB0hug	6358	4	true
1VWWCv11sf32oWbVQkPBA7QuniC9_CPFNfv_xIQGxDzk	6459	6	true
1h5F0DXdDahS50F_RV5ipqyK0GOEVJjIg	4591	5	true
1kalf5cNRUxr0CqqymnQZMNBg6rE8BdOkOoBptHV4YnE	6811	6	true
1GrvqfshhxgyDyHEjZ5oX-POY7PW6N5Kx099RFfFNFaA	2928	3	true
11NiAdQKdCg-BGOWjOJ-9DmVeExzfKrtu_rJhSyzGsTc	6367	4	true
1_m-p-QBDdUN0Vh_u8HF4WM8_5saQbVKcU_jBFEWxG-8	5718	3	true
13LDjMW8xTAKAxS6E3OTgKypoYuhIS36CCi4oJOCPfVw	3629	4	true
1caUr4p3wCNMps0Z9jrP9711WZACwhGaWYzfxP2_t9bk	5821	4	true
1h6n9paqhXlbP-2fHGIqtYBJTE4Z_Tyo4Dg0HVudmWqg	3793	4	true
12QKrXMm4lWK803TjQb5NzkZZcuAzdkHkCZZs9BOwUdc	7566	5	true
1Gs2zOsWg_zypJRNlB8Lw50oWaIF0ow7Ljosl83NJm4o	6847	4	true
1xmBGCY7xMMSsCyrQ41K7QP2eK9iGv6mAluFQ9z33Buw	9772	5	true
1IX1WaMtsUZSMghZ5PoQqgBfKHXdyjCaQBFCNSOQPlW4	11380	4	true
1a-irTFY6YAGDGNiccYiKCzPi_-V7rLD2x0qg0YxLJw8	10940	4	true
1qxFgzSyM7hvDsDvp87HtUS5E_2SJTzN9	8750	6	true
1eHTKlNg6UZYYe2SLZady53ReKtOBvm3Mryv001TsW2Y	3237	5	true
1T0IuBEFbA2foDNeqkbEWl-8kAplRBJSHu33j1___xPE	1842	5	true
1-0MhqsAygkka6c4HIsK6p-fepNPMP_uSV0dKdozhGg0	1339	4	true
1zutCKVFZZHVzuIomXWo1KnVEBtY8vGSI	9336	5	true
19XNJsAQ6kFeUqUestfY6QVv5SjaRgjA7nWELGYqrnzQ	30575	10	true
1XvNbZHyZ-ioWCF6JQRunWF2iOz1d8iHdH2TfxzWzR-A	19665	8	true
1x7cNgVLCSswXeZXZJ0Dr-lqqCHmjma9huQiyxhTwLMc	5046	4	true
1gb7rIuTsJk7f9rYRKGyXmN-4aGsDxKJScCMXarNuEYM	10365	5	true
1W4Lc03WNsm4tDBaoJQd4tqLVtX-PkfHVpSs4R9k1bxM	3910	4	true
1y4O_7i0ebKYqL7YyongZc40S4ZGIWSqVOXFr42ZsxYk	5721	10	true
1lre42MgalZ4ObfYriiFhaSPcpCRLCnFE	8869	9	true
1PoSo7ecmHz082i6Bl_R_hxznfWv2J95j1kFYaM5KvxA	1365	4	true
17iQ6uaCNprV1K10VirlauCRkiNZf1Zf0	7070	5	true
19jyd_Aeqnoq5egvx207IkR7GZsDp_pHz	4968	4	true
1K8W9y2eWOB30iExdbkFSxBZ35OH-1gg1lSp6nRUpJMg	2699	3	true
1o4p1C_w27_fnpVYQtm5UroAIOSsYTjOsa0zGtT_lAHo	14926	6	true
1FstX8rqdtIy4m57byMb1aMv3wYxCY6ESRv5LPCbN2G0	8130	5	true
1uq72I3MOEA3aRtNP4RzqFlnN0PTOilGIL2pGfOQ_5NA	3714	4	true
1i0TW9w3dOM95aOgYuLVA_wB70jlz6URtBv1GHmzAxj4	3559	4	true
1lCdejhwmFgDu4lG8S5kfCdXRtVW7NcfXQAtdcNjnkVg	3854	6	true
166fx4Lt6Zu7QjVhhki8A_48JLNcR1_pYwsYfZI81xLk	5926	4	true
10j0hBFzCAvyPiUBQX5v5iAHXmjf48u9G0Rs3nXQvBTk	3521	4	true
1NAaWZdbNXZmfBMxUUxow_F4x3KQbSRKg68k8jT1kOD8	7050	4	true
18ho7fdkl99wG_mPppJ3UZFO9IqSjqtwjqBljAzSZUVU	5791	4	true
1drsS2hqgGLnlvcEcPMi-CA7sfN2qSGcb	7035	4	true
12sHAhBlq46RcL5gMOS1BmH9KshFPEtad	9377	5	true
1FrawDSDTNm1cBfu8KAtxByvaUA47Syut	9857	7	true
1c6DYQyRzCUUtVdp1wsgBwMy3ahihLhco	8226	5	true
1OBhMqudCI878kZZnNbWv4zvz3ynjmjAI1j8g57o-9Vc	10976	5	true
1C5tKF6ya0hurFRsFpDQ-Y0Nc1PlN20X_lBaJVmYWXD0	1023	3	true
1UxKbB4IyMablcrVF8TB3k1GQl-3-SI-4lLQ1MndyX90	3910	5	true
1ptV7f2vWD4iaqQbP0TfrL3tIBPPo5PG72QzN9Cg_1-c	2766	4	true
1a-WCyif1GmPdE25U0JRUQ7Iaidp7JRqy	4454	4	true
1nM1zJxJbBQUe3zEptjn8Wm2hRZiapb1N	6594	4	true
1pBASRSKrDQ8dHri9zymXjPYIoBgjCAf0CYH90ecmFoM	4864	4	true
1i8Q90BPC4jXEkThGTA0hig3rmFyquOEs	4617	4	true
12ULygbnD-2FOfN5VnC7cAZPbp7v-VJrH2PzKIsguirs	5594	8	true
1LBcHgWe4QiU0l9ZtE-mDVeE43psfg6zrB9F5MmhbHXY	3775	4	true
1QeiM3O7TltwuUlFekaFWnB3FrMkcgcSnvcvTbsM6J_E	8946	7	true
12iFfDzO2LpcePfTaZce7M38vcixV66LMiCz6iY6tPKQ	2305	4	true
1WeQnVa4FZavwRGfkuv6SIFy6JfhnI6FN	11456	7	true
1j-X0TfV4GCwhdQkFPPDr8aA96WIfcX-KpxFvBhh1Gmo	11094	5	true
19UpGleYoLRFn6jy5d8t6y1gacqIgD52AGUDzk1Mp1WA	3155	4	true
1_pDTk0HSjVpw-T1upkwAoeTfUDrYYABmhwOAG8nxF1c	19549	7	true
1OrUaBOVyfm_WH-DnfnF6_q_RuvSouEH9	5541	9	true
1E73WEXQGqVQUC2QIe-A26L2d3hHm8-xp	10709	5	true
15VagRfndzI2i5Ed_KrF8S2U4bkk3ETOHIIbyhKooQUg	4424	6	true
14DUTSzSzbIpCRHnhtuAK_Xboy1Lwnr7HifxCono0agY	4448	4	true
1djhChVvwaMeM-_65WdIpEJPK4McGfKg-NFd1ADGXpmc	4548	4	true
1bjiSkw79E7VSHIj_PAO_LdUp3zyk-v3CvF8wmmCsCkk	0	0	false
15IMo9qHM8QXhjc5qKgHydcMIn161q6OB	4942	8	true
1avRaJYRNAj9qVJzNpx3gYi7paBlIp-S-0rp0kv-NAOs	3453	5	true
1QYimO-ll0gtVobYi3siiZiMyqUZY3aHU	9761	6	true
1WPmZIOdFoaStVYBMOORO5tgzUv2ZN5lv	5206	4	true
15Iqp09uek8ZOWw3gZzm4DZMnTKF8Q2dJ	10904	5	true
1m7rZrqP6hPHVi6YllEU7j-gw3VPQcf5kkhlZA6CaNFY	7631	5	true
1xGpLQj7x3mi9yIcj_gCE4-Wm-g5V8ExiLFDRHBpa8HM	4227	4	true
1UIdjeOuj4iBseJYxCgkC-ioFMPVGDc3U	13205	10	true
1e5wsRPYlSew_AgmtsI1Upn5xk8Fcx7Aw	9758	9	true
1XFGfVx75SJtWGY0ANaKFnrR2zX9svY6u	8947	11	true
189ZFbrxnO4k6YSWkOBVeMAf827leWTHQ	8203	5	true
1D-KLjXRVCAKVAAbJjblnxmDcVbwua6zb	11357	5	true
13UKhsW-QTuNpBxENZgxycQ3pxAkD2GEpvkEkcIS6ddY	17267	6	true
1y-7q3_Ox8CERuMDLy9qBmSkbnSK89qPRDpo88HEAGeA	21642	8	true
1BvRmGtSzoLqHmYFiP93V96VOte68ANTa	5009	5	true
1GWYo7YZHHppzx41vpsXv5KxjfFiGzqUQ	10007	3	true
1T-1butcCV_udiahKATul5Nn0TYipNSr5	14860	6	true
1WU0uig972fZrM_JX1s7yN52wvJIHhy2zbpd0IK3gsgA	1677	4	true
1ncxvQldWf9r-FxsOCK_jvbwLeqKnlLjFS5Fj37GEtcs	3956	4	true
1eEXafz1TLTN9kykFyBLcILgt10G0a4u9	6590	4	true
1v14qIOBOUiiuh6lIoqEEWNna-schmOfspHb_J-B8Fos	8301	9	true
16lhdyjAgbxkJbqk4Jrj_3cwFGV8Y289i	13341	8	true
1O4TqoGRvAfG2qYRItIlKBRiVnLAlIVFG	8430	3	true
1Pf9fhYmkQES55I5CGYbS-PQ64MUTeVKDDR3J83Cuv3o	3700	5	true
1Yoo-maIELfgHA4qD0FFoW18OpvFnJKC4	8909	5	true
1Br3I1qdCKsYbyRGKOsEFYuiNjyiNfS2OXeFsp5Sq7AU	1937	4	true
1SYIMw1u_vBoDr1EpRVc4Tr4vbrnppHRgSobsnQiJ2T4	5796	4	true
1TFd9NmV7tDaupItDQfJWWev8hpfc_PZnvgDBnRbO6PU	6016	4	true
1qjrPdPV-DtwBhqMGS9_Ek4APTTIDGhoz	9444	5	true
1vVw73F30t5KeOchgRtE81qjsg10r_2b1	7734	5	true
1dojk6RNhY5kM2oOPBSGdymmjpbSNfZ4GgRrZJ0wRr88	2987	5	true
1YTLyX7vhA1Bo-oMEkYBEAdJSbSCmDB7AHP-Lb-QYpSQ	9095	6	true
1H8U6xWrBQ3pz_svnqHCyzD04vdMeuOUO4sERb4EbZc8	1955	4	true
1sKIUsozrml15MnbhamM7IjlYLzlu8Ran	3170	5	true
1zb9dKlh0W8SUYXSwbLyvVMyBH2U3dLRM	9976	3	true
1qpqUm8JlnE4E656gwPDHwQ5yvR_i-qyA	3473	4	true
1y7aVmP95JqnOTnK7-Z4364w5Dhu6TrTY	0	0	false
1wTmlRWCWZRs8thWVAorScR21gafHJjYgEHHYszlmJRc	6193	4	true
1RBh7DeREjCqPHBtPoSdPqFN11BWRV5BuxtgsI1Tkigc	6874	4	true
1DUfw3cyl79HnPZiV5dwsYtt-RlaV4EWPT7rgE2yaSZQ	1566	4	true
1H2Pa7IuQGXoQoqRNlTDdUOEaoyco8dPJ	8974	6	true
1AJ84ZQyxYD-D91SnaMaOaxpwXNrkpfB4JkmiJrAkq9U	7326	5	true
1-i1NAtoSSVWLw7ivIkwlnLPRkAwcnBgycvkawxC9KqE	3777	4	true
1vKKI8kpeMkYae6L56HqByC2z6y_Y3VQ6Ch_nBqi4xsY	3308	4	true
1oVTn6ncKqzR4uXHqLkr4bwFkUCbPfibpcdnv5aF2VVQ	11135	6	true
1Y8LncERELA8ER6-DOHqqtRE51osQ1lMKNRIz2GRNLcE	2239	4	true
1eUl5nIkpKwPv6HjfxdXvGq5c74p8Qu2tP5_mDSsITxM	4898	4	true
1gnT-3JLckK_rdE-D903FpDX-o_YiJPBrEHeUc-hlXV8	4254	4	true
1JbSKU5vWOfojCZWbnR5bKMf0tSWY-_gr	8314	5	true
1iKh3-dJkCHjsbvLlRWKYJHMJRE_lVtme	5490	4	true
1pdVTlI2t3h7uY7nT-XKf19v8hsDy7B9Jc4_Dio2NcOA	14624	8	true
1MJrnJR1O2sIdsQ4hqDopA89Xz4VZW2YmAU9onlT49GQ	3873	4	true
1-NewlJNImvIlumf00nwI9YFJ0J1cJwvSTqSNdcgOx2c	6794	4	true
11cXAmgOnn5aYlmh2SdkKOqw0aaU0i_hlKBPpmWBX_ek	7742	5	true
16m1CNsz5HJ_uPax_azm_vlqPHfywSZevxjP76RMX3NU	7240	7	true
1DCDa-vXC61dkKT5BE4HOT5d0oPERKL5n	0	0	false
1U1IF-E0XQGhOxtyvf0lPo8nLSKmlAzUNTAMGpKraBds	11796	5	true
14x8Tk24ZUlSYrN2s9NVKhuSouBiIoUbBLaxf3_V9bGw	5822	4	true
1XELVH3QTtXunA1nGf5SXeMIu34IaDd-T	16929	6	true
1atBHBGfoHxf7gki2eXMu1sGXg1BCCLst	6751	4	true
1G1JRdv14hUVCsIO-dJ4MsXLfmKLO_Yqb8xiXA3dmOE0	1023	4	true
1q1Yh1tH_xWWenJuj-MwqZiu4odgcwl0I4AbVFTR7K8Q	2224	4	true
1PV5mInrQyChFWfpbiA21VP_zXv-Z9UOH7_cdF1dmeJM	5477	4	true
1YYbxEqQFV3sNLy6be_78u5uthvv2mdP8EV6eeoneGLk	2581	4	true
1LlVZwKZKlOiGi35Nds0-L7ClVsZGmfE7	10224	5	true
1RtJ-LIBVe1SzIv7hoZQn_holYARRsMRP	9823	5	true
1qvumctQljquNQWAhhqVpDAu_zTlEoJ2f	11195	5	true
1DhWsBT1AbprRTLjG6Xwc_AyiDschDnOOA6bLnVrm0ec	2778	4	true
1FcApOzAagmaYk0ZBFVd3UaHrERFJRMtZnQYNaGKaB7c	1836	4	true
1-zqsV-6IbIybTap_IXnjRyR-_-yz5uCz	9631	7	true
1tcjYO8bWAXF3ZxRa7J3LAdz_o1KHMfGO_apKNZdTOkY	17900	8	true
1D0gzZGkg57Efssh3yL5lS8RPb51sBiZ0	4182	7	true
1eOPpfPR2QIUIDgCRfQ4Suqf_IsghM_8kZCGeFgHOBv4	1925	4	true
19-Xyvs9GCCZgEAU4kG6tIvR_pdK9u1ZGzuTOhDqbHNo	4188	5	true
18t9nSLRVUJOFHs1J8EVtxqpYDrvskdNjWx1sjkbEKmE	32231	10	true
12ZxLqafnojZMR23zD3GMLi1wt6JMO74kOhArWXzKsU8	5165	4	true
1Wwung--dBqjs5uSxKiu0oK0PFGODnnAo_XithaTaXcA	3798	4	true
1utZYXDFOTz7vNQpBm2-3Lb-wM9RMBlEvWFsQ0fQ25Gw	3461	4	true
1c46SVGWeQR9MYm9u_1fvqx2z7Emprf6a	4477	4	true
1vRRGjWEDhYz0IxQg68QM3LYUu3lYihWS	4245	5	true
1ZjOqcp6u5oOE_xx5M_cSZ12i5tFLP8NEWLpVoMDHCLQ	5734	4	true
1BNav9CXRC_cHrXOc-yDR-mfFcSYJekB_12xW98iCFwg	5037	4	true
1dGdx2XnBT7fOSsBsCALtoDlASJT5HeTmFMmzYe4JQeM	2172	4	true
1Fde-YggehueuQHgtQk0t-SHU0wPzn28qn6tgMkCcLHY	6698	4	true
1oyfVr5yVAMXeKWeox4Dvg4VvhT8iJk_biHZN4WecGRs	2986	4	true
1eU8tsQ7wp_eJPt_qVp1KYPAKQ59ylAWsMZSiJ53Q29k	9365	5	true
1GgMmHE7r7cLgjLRFeVTwsWuo7gIqNhk2kLtA8D2-EyQ	4019	4	true
1_iRXfprDXbmZT6lTTmqGSShs0JaD1RHulivXBsaTsLE	8736	5	true
1XjyN6rTkrQOWxmEAzOzQ4VGZIpT7qsud	11499	5	true
1WJSWC6ea3qAmrn3RBwswOG77vu4od-UxJqMIfg62HYY	7783	5	true
1FyvScxlf9MXf2tBpdiJ__sNTtcUllP5b	7080	5	true
1H1YqRQ5pV8WggO5HKC9wc3N7G3MV5PGndGaoZd0m38s	5183	4	true
12wycNSpJpt5iK-PHVo24nUR_dp1HFqoUFRZi6BhloJY	5368	4	true
1sDtFkjdWCsv4v2PIs0F-5omQCNUy_WEPWs9SNXQ1Zfk	5625	4	true
1a2QSr1410aJfQkko7akyP5wJyOs7pfs0	5861	4	true
1IS4jiNUGgq1LE8ccbu4ikMu9S1hP7Ta_	5253	4	true
1fvgAwtKzkYiznOv9xal_sUmN_zsNvxxn	5793	4	true
1iEb-3AZHLh3IiWev4H54k-e3sa9UjoxS	5652	4	true
1L_dOtLWxrUb4qcK92G20xUUsqHMuQrWDLM0SNq7poGo	8521	5	true
1kIbXugpx7Y7u6rOXJFh_287wHRPvB_gQTavbmh4CFiI	24831	9	true
1CX_b_o9cg1RWffnl04NyStCrpt99pvMNBKInEImGv7k	6249	4	true
1YqYAZcUYUXU0vrKc9zKgzFsKAnC1FsOEui4xX731x2Q	4717	4	true
1gb-NRfhWUSnA7JDU6XAVPdWhRfgz095G	8668	5	true
1wEGAdFNHJ1DBB9KfSL1PR7RgkKY1GJ57j9ArTphbImA	1730	4	true
15BQuAAK87oGe4KMQ4iZViAQyGdTF4CfB	6565	5	true
1gWOGySBMZe66DNLB4yipUu4lrmY2n5z8-R50NivBIaQ	5503	4	true
1_9MBqtjsf9UrxUPVxlMZQ8StPX4j6kAtwk50AAXiTGs	7775	5	true
1ZPZhnZExOUxbdNdY0EVv-70x_lE43IfhbK5IHAysLoQ	5776	4	true
1DQXtcjAIq7a_JroNfNjUV0QZts7uIrZ8FOJEX9Uco0w	3561	4	true
1dXICDUyvKyZEObubiu69LSdcYQrK2BUfg4RTQPT9SuU	10324	5	true
18z3BeiNzviWPb4x3FwSfptflTikvHFFgakl89G4o0d0	6557	4	true
1DefdHCqCiOaIns1XepI5YTsCeguUk45F5MXiDQxWhwE	4075	4	true
1Gjh2AIxKj5OTfhUdBAusesSmPwk0c999Wvf4UsodLe4	9475	5	true
1o7Blyf5NbZIgVMSvrWjfz0siCacKiVA-waNzNsgJuoA	16120	6	true
1gc9zd45840oL7KgpATpPICmksKktP7nq	10587	5	true
1q2Rub03woqRu1XO1fAmrWNyDkUK3ozGY	5303	4	true
1JIBcNg-vPku84i-bNIvyRBKoQ-63Zkyo	11796	5	true
1yqHpJ0JJ3k3NxE5eaffacwNHUeEEkMwdyw06B92yL5g	1880	4	true
1kDodJRpDebdXlfo6gn60H4Y3Jl6YSiYKoj6v_DGx2hw	1823	3	true
1uNYumHUGXVo7Alq-PG9QhScv-4cUDf4J	6418	5	true
1Lc0P4W2UAtt9g0FzfbZ-XRUQb2c9tEgtKtepjoZsMV4	5420	4	true
1873Q0d4Gz8sRHqYG5eVOFzoMfDV6Asoe	3628	4	true
182cBmbYsY5AXCFgZqFqUSTaeA1bHqWeB	7954	5	true
1o1AOotoHfFnSvvsEpY1ObzMH05sMxr-nC9OmwjksT6w	2532	4	true
1yBG1PmKnk0X0mRycyZrcDf963doSaE4h	7437	5	true
1jjRHXzySuCaRIgIn2CYzQ16qymW3uCeyhJYY0QwfwmU	6524	4	true
14nbg8y3lwBUctfqkEnfbX9G9F7LQrJ2dBRj-mqZ5MfU	5107	4	true
1ZlB6Xidxc-z9OAsCNjnOm7c-yTp640W_HwD958BdMPY	2607	4	true
1x2SzAoE_oQBiZ8B7skHLvXkuWF87XZu8g5Y8G_lvsPk	4262	4	true
