1WPFYuLALOnUV6iMqY-PdNYYcn-FOIKcGGTUljoJpgHQ	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі .docx
14drzu1mKrpSn4YJJUr9SMVVOa8welWM4irKt_IxXxYM	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі .docx
1GoRAPsqofH0BmUSyIB6HalRryiaCg5LSmHtQisVQJXY	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1yCSvfv8m3DyCFOlyx4bcdFVQB_SZp8jVuREVYptAXXs	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1fvqLaLSCe8SyFJqfnh7FnFlzBAVZdr7Lt3bmLultWHA	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1lE4JpDglohPOro0lbLG2XAHQL8986aElEczYHRoWZxs	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1rX4IksrySFyaNvFKRBNJ32FVKQxk-dxOfEUCCKqqBIs	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
19o0uJEIxbYiCY4hjOecE1ixo9I4G-Nm0SAfnrWU7HcQ	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1zXR8ijH-rQTh0Ai5P9HIiHFuP2dRe-6OsHne8qiqJnw	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1yfK5JjSEjchG2AlaHXccRah2Xb3L83ljl5x6928xURE	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі.docx
1sWvUR1ebcY98zLSAj3NeXYx3MnXGZtHMPV63ZjbFOwI	lux-site	Загальна	2024	Протокол зустрічі LuxSite - 03.12.2024.docx
1GyI-J-m7NuUGDXH-ejdvpUNRqq2ECppRWfOggAr-MUY	lux-site	Загальна	2024	Протокол зустрічі LuxSite - 15.11.2024.docx
14cayhamkfRGJW2paC9KotHeUm6rIRd8UxPP1QjdM9FA	yodezeen	Загальна	0	Протокол зустрічі №1 17.03 <Yodezeen>.docx
1KehhN_ysNpigJP9AeuvmRITGKkNHyCT5omzS8xsIauY	yodezeen	Загальна	0	Протокол зустрічі №2 17.03 <Yodezeen>.docx
14RscCR_s5Gb_EpHhv6ZviCzAvgYqBxOHzK-gs0zNcPE	yodezeen	Загальна	0	Протокол зустрічі <Yodezeen>.docx
1YhPizwEZTPkOyfytglN_KIzu_hxqwEUsp-ufQo9b3gA	агро-технік	Загальна	0	Протокол зустрічі Веб-сайт, обговорення потреб.docx
1akuiP1hYxZ2D0fhhCMBPwabgTqTEVCXj	eurozamok	Загальна	2024	Протокол зустрічі від 04.11.24.docx
1fN92j9BkEO3r034lHUKfIoIFYgfFgUcU	road-style	Збір вимог	2025	Протокол зустрічі від 25.02.2025 (проведення інтерв'ю).docx
16nFU1merLNC1ySVRvITgeDqbfrEdZmC8	eurozamok	Загальна	2024	Протокол зустрічі від 25.10.24.docx
1y-SM6WYEYLQ6YcbjeL99OwAj3C1K8VMU	eurozamok	Загальна	2024	Протокол зустрічі від 29.10.24.docx
1YxGYcAeNxCe1dGwnHKUn6dFOotsiZhmx	медікус	Демонстрація	2024	Протокол зустрічі демонстрація базового функціоналу 14.11.2024.docx
1hggKo7mI3OVnUkxWN-se5OE3U4vTXV0h	медікус	Демонстрація	2024	Протокол зустрічі демонстрація базового функціоналу 15.11.2024.docx
1byl7E1UF-J3em6U2I-m5kHyBTpalVFt2	медікус	Демонстрація	2024	Протокол зустрічі демонстрація базового функціоналу для хірургічного відділу 20.11.2024.docx
1_mEFCGYM6LBVDHYlI0lTJzAMae7AI-n7su1CwG8IQcU	тов-стар-світ-юа-логістика	Демонстрація	0	Протокол зустрічі. Демонстрація рішення по Логістиці з іншого проекту.docx
1pV_9-ijazK_m6-6akz7DhWlklCmJeQL7	медікус	Демонстрація	2024	Протокол зустрічі демонстрація функціоналу системи для відділу по роботі з клієнтами 27.11.2024.docx
1nGZooAbNTmppcjIQUzVEzG2XgC9u2SNi	медікус	Демонстрація	2024	Протокол зустрічі демонстрація функціоналу системи для відділу сервісу 22.11.2024.docx
1p9meIVmkElaKpeCSQH52fvAHSVmy8wrh	медікус	Демонстрація	2024	Протокол зустрічі демонстрація функціоналу системи, лгогістика, тендерний відділ 28.11.2024.docx
1PAycwoY8mBp0atGG7UIEeIrJFB4besCy	олімпіус-консалт	Інтеграції	2025	Протокол Зустрічі  Загальна концепція роботи зі школами + інтеграція 1С  29.07.2025_.docx
1EZoeWmmGHJ1ibAKeUu5uH6gHdMX02pYF	rse-s-r-o-чехія	Збір вимог	0	Протокол_зустрічі_Збір_вимог_по_out_of_scope.docx
1qJjlPxoYMd2buEgNpAjbX37PkwzdMTu7XEtOsCVEO_I	медікус	Інтеграції	2025	Протокол зустрічі з питань інтеграції 07.04.2025.docx
1YHRLDisXUd-so67J40MVvkKSledC5VrK	олімпіус-консалт	Загальна	2025	Протокол Зустрічі   Інвентаризація, виробництво, внутрішнє переміщення 25.07.2025_.docx
1nWpGi6I7EM-3_NF9J9OlBkqHbYISYBNo	ярослав	Загальна	0	Протокол зустрічі Купівлі зі складу 27.10.docx
1tpbiS2IpduWL4uzRPf0ebHZg_zLN9_Gz	олімпіус-консалт	Загальна	2025	Протокол Зустрічі  Логістика ,ціна реалізації , буфети 31.07.2025_.docx
17WCLhlBVkZYbrY7KXizNHr-BtDQH7owGSHgP-UnyP90	бріолекс	Загальна	0	Протокол зустрічі – Мітки в контактах та Medoc.docx
1sUk6EKyl8MRGe_cFegxhj39BkyDZRi9mOCnNQz7MfQ8	трител	Фінанси	0	Протокол зустрічі – Моделювання процесів бухг.обліку (звіт "Розрахунок ПДВ", Декларація ПДВ).docx
17achQKwmHCmVNYjopqW6XasMIppQcJnXAbZ1HiuyrEI	трител	Загальна	0	Протокол зустрічі - Моделювання процесів: Закупівлі в Odoo ч.№2 – Трител.docx
1kqK6OmzOiD9K7sDJxqUyIyJuvkLmBDk2	consolidator-llc	Інтеграції	0	Протокол зустрічі_Обговорення інтеграції з Travel Point.docx
1S7NpCctqHAR_jK049NbyU5PqyVUtV-1C	eurozamok	Демонстрація	2024	Протокол зустрічі - обговорення та демонстрація функціональності системи 02.12.2024.docx
1ItE3kwkXrlOMPEuybsqLtehi8JTMbHw5HrJtU6_tPFM	тов-стар-світ-юа-логістика	Загальна	0	Протокол зустрічі. Огляд 1С.docx
1edGZeLbR1KX6lWRrvwTJ3EO1J55jc2hN	олімпіус-консалт	Загальна	2025	Протокол Зустрічі Операційний відділ  22.07.2025_.docx
1jHB3JcRuktyB4pD4cb3y5U1qamqHmBMU	eurozamok	Демонстрація	2024	Протокол зустрічі по демонстрації змодельованого функціоналу зарплати, обговорення додаткових питань 03.12.2024.docx
1gt-DCYi57V0lhCM0W_X3lfz1FTTQfKkYqWDYiMsKF3s	олімпіус-консалт	Збір вимог	2025	Протокол Зустрічі по збору вимог 07.07.2025.docx
1281tENhYJgS1mHoGaTEh1PTcap07bKOZXXkUocbDHZA	олімпіус-консалт	Збір вимог	0	Протокол зустрічі по збору вимог 28.05.docx
19WaZuMqbPxnZvpeuX8WskqExA3D-TbFHN_L0vh6DoyE	олімпіус-консалт	Збір вимог	0	Протокол зустрічі по збору вимог 30.05.docx
1yzJ29j3wAAEGGbCK0OK4Fzqyqi0AYobO	медікус	Загальна	2024	Протокол  зустрічі по збору інформації бізнес-процесів 02.10.24.docx
1_2VltFyyFlMYVs-q7c96s9G6Y0HscRN98UulYLPPsys	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 04.10.2024.docx
1PLnvJv9u0emZWRfSuSDJFiolsXVzwWCT	yodezeen	Загальна	2025	Протокол зустрічі по збору інформації бізнес-процесів 08.01.2025.docx
1cx2cURQpTilo2qkQfJYyBIVqQq9ovK4K4KGe4eowyE4	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 08.10.2024.docx
1qD379SFksQi2JfTkzrbAr9eijfwn1hZoa01dqkp5fm4	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 09.10.2024.docx
1TVuJbjEmbMAhVEgXtqp4SCHXfCd5CZcF89h7LnTeC-s	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 10.10.2024.docx
1P7zq8hu4GNSvl_PkDFS5i6Z1UEs4GaIT	eurozamok	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 10.12.2024.docx
1JyvAR41KTdxPrDTVJn7yQ6RO4p_WVP4IAGGWj4UavNU	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 11.10.2024.docx
1HYJQy4riP-oZPFdytTaB9E_sh3ljcJ57	eurozamok	Загальна	2024	Протокол  зустрічі по збору інформації бізнес-процесів 13.09.24.docx
118AYvTRFjzAtVCnLLJP4BvHPXQAoQKGN	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 14.10.2024.docx
1Zy_US6TlT57MHdxgqn38agMozv93dF3f	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 15.10.2024.docx
1yydCFdCCeG9mrzN019AKT-D01QgKdJ4a	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 16.10.2024.docx
1vU3Bgtfn8J_gP0ShwXRkOKySSgtHGPtZ	eurozamok	Загальна	2024	 Протокол зустрічі по збору інформації бізнес-процесів 17.09.24.docx
1bcCDwFgFqHxIQ4Txrw-R5atFUELmXaS8	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 17.10.2024.docx
17EjfQdelKkyIyaQZatdA9hh47DjYteJF	eurozamok	Загальна	2024	 Протокол зустрічі по збору інформації бізнес-процесів 18.09.24.docx
1m4J81Loq5wlpHHFUn2FQ3hsyn9e_jiup	медікус	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 18.10.2024.docx
1BzoOjdD-z4ieOf3WekPjgcItNzU-5vPM	eurozamok	Загальна	2024	Протокол  зустрічі по збору інформації бізнес-процесів 23.09.24 .docx
1KV4ECEYxQ7x-1CXt7DjvTodqTUE8zgRK	eurozamok	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 24.09.2024.docx
13H3TecXsj1A9Rw3C8i3fv5xj2FK-jO8C	eurozamok	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 25.11.2024.docx
1Mx-4vclWBdbV6eR04pgN5mrHPF2MQ7EY	eurozamok	Загальна	2024	Протокол зустрічі по збору інформації бізнес-процесів 27.09.2024.docx
1FABHomf-iRdQpk7yFdlDAhGIbdDI7iVz	eurozamok	Статусна	2024	Протокол зустрічі по збору інформації бізнес-процесів та статусної зустрічі 20.09.24 .docx
1f66FUSAON3-5_YhhXqslGkIzf41CXnd8	медікус	Загальна	2024	Протокол зустрічі по збору інформації відділ кадрів, оічкування від системи 22.10.2024.docx
1u9TWUg3kT00oDzFMVEcztCQkfS6kQLIg	медікус	Загальна	2024	Протокол зустрічі по збору інформації обмін даними з аптеками 21.10.2024.docx
1Iy19_S8RgEyFUEXHMcyuGOBwzoxTLkgu	медікус	Загальна	2024	Протокол зустрічі по збору інформації роботи маркетолога 25.10.2024.docx
1XLzLQZsLtXXBfXHK9TmiCsJWjVKigo8s	медікус	Загальна	2024	Протокол зустрічі по збору інформації роботи регуляторного спеціаліста 23.10.2024.docx
1KNOsA9bUbLos-nIlRO0cehGFtFroG_MVJJwVngPmrAU	агро-технік	Загальна	0	Протокол зустрічі по роботі зі Специфікаціями.docx
1yKhIW8QnwKKZDp1w7pznndL94d9LJInrItAZSUTpWbE	wiy-drones	Загальна	2026	Протокол зустрічі по хостингу 29.05.2026.docx
1Zx7E9SLjbRUxYcPioR6UZGz-uIMxs_LjEOwC0LcS_yM	2-архів	Збір вимог	2024	Протокол зустрічі (проведення інтерв'ю) 11.11.24".docx
1KG2I84C4Wd-yXV9d2BJUe8w2LIq94HLhaN72aTamdwQ	2-архів	Збір вимог	2024	Протокол зустрічі (проведення інтерв'ю) 12.11.24".docx
19VREpRgzH4A_ie7n_4AE0fzSHpxOTrRyL14IZ_YvXo8	metal-shop	Збір вимог	2024	Протокол зустрічі (проведення інтерв'ю) 16.04.24.docx
1MfdXW9FoMNER2uSR4CmSuFKcvgXicJMMe0DjAXAoFs0	тов-стар-світ-юа-логістика	Загальна	0	Протокол зустрічі. Продажі, Купівлі.docx
1yciVAUUfw20tkfiE6tEnp0jk8frj11Rb	олімпіус-консалт	Загальна	2025	Протокол Зустрічі Процес продажу для лікарень   30.07.2025_.docx
1nWWFMnMJU9ecigxAOUGcj8-4hvu6cxWSn-LGLaat-6o	олімпіус-консалт	Загальна	2025	Протокол Зустрічі  Рух товару по виробництву, логіка обробки замовлень  24.07.2025_.docx
1LovM7tln5JfBVcKZYD8mAVSyr72NlbvYHHZ72EGmaP4	universalna	Статусна	0	Протокол зустрічі: Статус проєкту Odoo та планування нових задач.docx
10TLgMl-YAVNZJN8_JCL63tivLFKNNKcAtYY2ZhJfWpA	rse-s-r-o-чехія	Загальна	0	Протокол зустрічі Узгодження питань по рахунках та механізму списання матеріалів.docx
1Cs1niffnLs4L1_c2jjhe7GqkgC6pOqm6olD9rT8Yeks	тов-стар-світ-юа-логістика	Загальна	0	Протокол зустрічі Юридична та організаційна структури.docx
1LsvPiKqV7c5PNYqb_l-VIWtI0qyD-HlFNFpJPYf1J0c	elko-group	Загальна	0	Протокол. Зустріч по дизайну.docx
17LmXqqo_8fx2kfkNYHzarKarLEmuBbZ-YpTivETXOt4	2-архів	Загальна	0	Протокол исследования возможностей интеграции Odoo-PrestaShop.docx
1IP4AFHgB4HLH8ZSAuxOOl8Bxe10Az7PXoyJtHM4tGVE	rse-s-r-o-чехія	Загальна	0	Протокол Інвентаризація & складські звіти.docx
1H17CC86GFaa6f8NRu8qxd43oYowZSgli5_Ib5RVxiDU	universalna	Збір вимог	2024	Протокол інтерв'ю 27.09.2024.docx
1ScsPNCiDiRgwX7mjDKXCvfWe_sV-fVCv0OppgdmwkOE	rse-s-r-o-чехія	Загальна	0	Протокол. Контроль якості.docx
1i38Vot-F3aGyWV54g3SriTq1NaYBWRCgJOatV5KZnOs	rse-s-r-o-чехія	Загальна	0	Протокол. Контроль якості, субпідряд. Купівля ліцензій.docx
1GRpZwvr3yj4g8mkEnBpUSnivTR-xWA9k	медікус	Статусна	0	Протокол Медикус. 09.07 Статусна зустріч.docx
1kjqj1Fxcy9ZPuRWkiU1hMGKAvVbPShTZ	медікус	Статусна	0	Протокол Медикус. 30.07 Статусна зустріч.docx
1WSy-64frTMAjr76ICqG33tBDNwHsYgEmfghRlFM6IjU	rse-s-r-o-чехія	Навчання	0	Протокол Навчання CRM.docx
17XdNMS7TrkbYKPgnh8Vl4yXXIBO24p9yAP6veuQK3n8	rse-s-r-o-чехія	Навчання	0	Протокол Навчання CRM & Продажі.docx
1gmC1-YaQGqC0v7uNvoeRhf3r4IYej6TorjdXgtmM40w	rse-s-r-o-чехія	Навчання	0	Протокол Навчання HR.docx
1vFGXxrgE6TO8GTdvquH8876oa2Cl5kBoMGMJQ_zZVyM	rse-s-r-o-чехія	Навчання	0	Протокол Навчання Користувачі.docx
17WMJ8v3C_tdYRizmVKK5uCLllBqSxrUK52pbtPjCYP0	rse-s-r-o-чехія	Навчання	0	Протокол Навчання Продажі & Проєкти.docx
155SyxfdYbenn9Nz8jMtNFfIHx64zdHkUzTfVQzi9xJU	rse-s-r-o-чехія	Навчання	0	Протокол Навчання управлінська звітність, виставлення рахунків, витрати.docx
1KcHqKjMJvHnFsrN6T_zS35Z0uhNJLW63lPEpjocb9yA	rse-s-r-o-чехія	Загальна	0	Протокол "Номенклатура і склади".docx
10syfFuPO7nip4Y-YV6DvKCiaufDy4Gv1dM9JYdsKZv0	rse-s-r-o-чехія	Загальна	0	Протокол _Номенклатура і склади_.docx
1sY8fIBj9hSmN6YbG0ylQGHG2_vHUT4iZqP6UIwrvNng	rse-s-r-o-чехія	Загальна	0	Протокол _Номернклатура і склади_.docx
1XxG6TG6ppbqiAaAiMHb9DLIO-qZ7AaCH	медікус	Інтеграції	2025	Протокол обговорення з питань інтеграції 28.03.2025.docx
1YcW0SHmA80Oc3ogyAYy4I8JYECx4M6pcu7ms8qDVIoU	universalna	Загальна	0	Протокол: Обговорення ТР по вхідним дзвінкам телефонії Київістар.docx
1M_trHYEqkQ0dyXo0PyrS6WmR1gvl-WxLRBBn9DwxLmo	rse-s-r-o-чехія	Фінанси	0	Протокол Облік.docx
19nHYwdUP5OZ1QeQlxtIO2hph4u7MVB8DB8MTEQfs54M	2-архів	Збір вимог	2024	ПРОТОКОЛ ОБСТЕЖЕННЯ 04.07.24.docx
1sSDso6QrrBDlWnWWP0_mLTf-eHqW_XbekZisFciZkjU	2-архів	Збір вимог	2024	ПРОТОКОЛ ОБСТЕЖЕННЯ 05.07.24.docx
1yHk46topL9cbxFMLauDdx7cvmiPKGp8ucGmMwkFspt0	wiy-drones	Збір вимог	2026	Протокол обстеження 14.05.2026.docx
1Y26M023b1wuhQaxO0ZBX7owvzS2fJo95	peran-food	Збір вимог	2025	Протокол обстеження 17.04.2025.docx
1O5qHRpgOp663SxFOVAaDM5mKX21eZk2TNWzfRXu8bfo	2-архів	Збір вимог	2024	ПРОТОКОЛ ОБСТЕЖЕННЯ 18.06.24.docx
1Wkr2ChvsF3IHD8hEcgFEqcszuoDvoVXVkzaa2dwydYA	wiy-drones	Збір вимог	2026	Протокол обстеження 19.05.2026.docx
1AQg_begTgDEv1z7OsMJK3Y7848VhKy28Zoy0Xp_GFmI	universalna	Збір вимог	2024	Протокол обстеження 25.09.2024.docx
1tQkn3p8rGeAJj_hHnzm1KaZ277lGr44DEH3jxmBAPC4	wiy-drones	Збір вимог	2026	Протокол обстеження 28.05.2026.docx
1SfbMx8VVYb1hxZUfHuascwggXhB0Xnp4bQCziLBV-24	elko-group	Збір вимог	2025	Протокол обстеження 29.04.2025.docx
1-RXrM4kFV3vFeekoUxzcIN8o-DGzVnyqvVA_bT5Ckhg	yodezeen	Збір вимог	0	Протокол обстеження .docx
1X45PmNBYyGHTGKm8KQk2bEOi3R43cKUU8VJfUz6VZdw	2-архів	Збір вимог	0	Протокол обстеження.docx
1Wiqvrnl8IzmaCGA2aTgBetVdjlnK9ccJ	lftx	Збір вимог	2025	Протокол обстеження LFTX (Взаєморозрахунки 24.07.25).docx
1vZKBJ3K2xIiOQm1ZywlSstYjgiLgs5Cm	lftx	Збір вимог	2025	Протокол обстеження LFTX (Виробництво 22.07.25).docx
1a0tvNX-JY8v3rFCVMTjKmQtLqDqFsfaY	lftx	Збір вимог	2025	Протокол обстеження LFTX (Грошові кошти. Підзвіт 04.08.25).docx
1zKj7JAjZ7rsXEuIL9QSxCMa3uXgZ9nmp	lftx	Збір вимог	2025	Протокол обстеження LFTX (Запаси 22.07.25).docx
1RuVprRO7ACvZe_YdY8tfQWkidafz3lc-	lftx	Збір вимог	2025	Протокол обстеження LFTX (Кадри. ЗП 30.07.25).docx
14gA_8XjBopxHh4Sp-V2FvVWE865P1fEt	lftx	Фінанси	2025	Протокол обстеження LFTX (Облік доп.оплат 11.09.25).docx
1L9Afns9J9jVNtAVr7mvZCu8AsJJdG5ly	lftx	Збір вимог	2025	Протокол обстеження LFTX (ОЗ, НА 06.08.25).docx
1u3uzLwW89008REo2TGD7Q18AMvTAkJEb	lftx	Збір вимог	2025	Протокол обстеження LFTX (ПДВ 28.07.25).docx
1Fd2I9-BYOiirlSQoil6VhWUQKCZgXLA8	lftx	Збір вимог	2025	Протокол обстеження LFTX (Ремонти 31.07.25).docx
1M9prIjUzrsoKhKh6CZymR4PkdoMKGeTh	lftx	Збір вимог	2025	Протокол обстеження LFTX (Фін.і под.звітність 08.08.25).docx
1avbiri5laYR5qXcjyIPgjLFaV1rlP6ork3CMY1cM97M	трител	Збір вимог	0	Протокол обстеження №1 (проведення інтерв'ю) – Трител.docx
1EDE_AxAA6DMLD8jFDB9xItXOQaObZCgsJmXa4Z6mwbo	трител	Збір вимог	0	Протокол обстеження №2 - Трител.docx
1D9Nzi73l7f9mOvl22TOkYceL6WDEstbaWYocGKp-lk8	трител	Збір вимог	0	Протокол обстеження №3 – Трител.docx
1dkcWs6T6HyPUaukk4q8lx9lq8WYNamrTlRpWOTOZmMA	трител	Збір вимог	0	Протокол обстеження №4 – Трител.docx
14J9kI4LigPKerbqvSUmdIilEK72r9D3hGNsOieAUszg	solarsk	Збір вимог	0	Протокол обстеження SolarSK - ToDo | Аналіз поточної форми (заповнення відділом продажу).docx
1weX3lsQL1acbfcLtJd7Er2vlFSf6FU9edT-DCJ7yff4	universalna	Збір вимог	0	 Протокол обстеження: Telegram+Viber бізнес-вимоги.docx
1qPwmwR44XR__mu5JsPBcLzl6lnkzo6a_qfhHAFxI9Ms	трител	Збір вимог	0	Протокол обстеження – ToDo-Трител. Виробництво. Покроково процеси роботи та вимоги(частина 2) - Трител.docx
1acEyx8gqvjxgmYThYv3eIp2UOPjIJa8-p1eiIBuTWWw	yodezeen	Збір вимог	2024	Протокол обстеження Біздев 04.11.2024.docx
1zeNtnjz36PbgpjdVrYMaq-y-blbb5SpTUqsAVcGvOTA	yodezeen	Збір вимог	2024	Протокол обстеження Біздев 11.11.2024.docx
1VrB_CcNZPKPsYO3kHHZQsIBa0H5mmGO1S1U_A4_W3k4	yodezeen	Збір вимог	0	Протокол обстеження Біздев 11.12.docx
1ZpqWpcPmh0Kd_A8OkgfYPKC-Cva0DTFB8v9UJ-poWDM	yodezeen	Збір вимог	0	Протокол обстеження Біздев 12.12.docx
1Z-XntXoGSHpYJF0zktB7fXCswjzT0ogde1Dv6-m3RVM	yodezeen	Збір вимог	0	Протокол обстеження біздев .docx
16LBrs_nrIm5AiAxbMz5jdIXub1gJePURBQOC7IyeYAY	wiy-drones	Збір вимог	2026	Протокол обстеження Бухгалтерія 06-05-26.docx
1FDHGTaDIkuDc69glFy44NTrbajv0Gc4x	rse-s-r-o-чехія	Збір вимог	0	Протокол обстеження Бюджетування, CashFLow & аналітика в проєктах 8.05.docx
1Ik7_CcZUDEHpWomMAIDRNlJZ_IHR7FG9t2fGcDKNecM	агро-технік	Збір вимог	0	Протокол обстеження Виробництво.docx
1LZWlRrCLSaNmlME53e4xMArKh_l7VoF2S2l_c_aF4CE	wiy-drones	Збір вимог	2026	Протокол обстеження Відділ продажів 30-04-2026.docx
12OKBgIHKaNV9Weas1cc1Oipd6_CYAwOaLs7rWhu93U8	трител	Збір вимог	0	Протокол обстеження  - Відділ розробки. Покрокові процеси роботи та вимоги – Трител.docx
14XWzMd2i-zWDexdzMa-yd5PAj_s54dADApBpW1TT7ps	трител	Збір вимог	0	Протокол обстеження – Внесення в 1С специфікації. Виробництво. Прокроково процеси роботи та вимоги - Трител.docx
1oDw99uOCLJ8s50EHnV7LXVJR989y4jsA	rse-s-r-o-чехія	Збір вимог	2025	Протокол обстеження Доробки CRM (PLM, Survey, Agreement) 13.05.2025.docx
1fH1l5X2hICNnqN62PyMZkteWIT1S6ulM-Z4wjbl16gE	universalna	Збір вимог	2024	Протокол обстеження за 02.12.2024.docx
1VVBhksuOCCZe6yBy6jzaGeJA4-kc0pPI7akDnVFrkL0	тов-2021-солюшинс	Збір вимог	0	Протокол обстеження Загальний процес виробництва | 2021 СОЛЮШИНС | ToDo.docx
1SyB0rR5_neveeGMGtqCXuQiU59YgumqmAjkmEj8yZBU	тов-2021-солюшинс	Збір вимог	0	Протокол обстеження Загальний процес перевірки якості.docx
1DJDJAfGhCLBKyXki1ddbsDf5jbWEoI_EaRKMPwehVXw	агро-технік	Збір вимог	0	Протокол обстеження Загальній структурі компанії та Закупкам.docx
1gKj76zruLSEEiFQ4XISYUBsPjHINEJrYQT0keAhaqBA	демз	Збір вимог	0	Протокол обстеження Закупівель.docx
1mxoYC6qFSTd3zNBRgFSB2rcGZiAXKCxHPTQNaw7Gz_Q	тов-2021-солюшинс	Збір вимог	0	Протокол обстеження Закупівлі.docx
12h4f39CMuzFty6M1V7sraqP1WhH7UfJ9qFqjZvAfA5A	трител	Збір вимог	0	Протокол обстеження - Закупівлі. Прокроково процеси роботи та вимоги – Трител.docx
16iCPiIzsrm2TLQwkMyhJizwAkMettsDi	rse-s-r-o-чехія	Збір вимог	2025	Протокол обстеження Збір вимог по виробництву 12.05.2025.docx
1ShEw5XQhSm8X1I_Gmwj_ccMe7twToBdzAx6KEIwECSQ	wiy-drones	Збір вимог	0	Протокол обстеження Звітність. Додаткові питання по складським процесам.docx
1RcoFSCciPvk9hFMypeTKcKWU9Q6RPfpWlNmp9Bk5oH4	ets-group	Збір вимог	0	Протокол обстеження – Інтерв'ю. Поверхневий аналіз процесів і вимог європейського напрямку.docx
1JfX4lPlgO_hI8GRLF5G2xONdIgHriDskTjf0-zIkV6U	тов-2021-солюшинс	Збір вимог	0	Протокол обстеження категорій товарів, номенклатури та її імпорту.docx
1VXT98a1TZORu2HEocjVyNfO-YkG2pfMlAumoEjtjF2I	ets-group	Збір вимог	0	Протокол обстеження – Контур ІС - ETS.docx
1zo9JVYf2S5bDz9pMtxb2XNf9t3cNQm_ZdcG8M-nl6A4	трител	Фінанси	0	Протокол обстеження – Моделювання процесів бухг.обліку (ОСВ, Додаткові витрати, Декларація ПДВ) - Трител.docx
1zYvm6gaVmbWkOCRHKZ6NVTY5xM4Mf1cjlKOUPrAfIZk	трител	Збір вимог	0	Протокол обстеження –  Моделювання процесів в Odoo для відділу Впровадження (CRM, Продажі та пов'язані додатки) - Трител.docx
12nrdMGJ3CKTNsdrsMJe6HNiKgwFJfg1tLNgSIO_0Rhc	трител	Збір вимог	0	Протокол обстеження – Моделювання процесів Виробництва в Odoo(Виробництво, Цех та пов'язані додатки) - Трител.docx
1xR589pGOF48bv60v5Kx2MaqkiIiTtog-gj77Ao350kc	трител	Збір вимог	0	Протокол обстеження – Моделювання процесів(Виробництво: PLM, Субпідряд, Комплекти. Склад, Переміщення, Штрих-код) - Трител.docx
1C95hjA31YeUDJpUOloAITrhxMI-Y1iVN2a7XrPozlqQ	трител	Збір вимог	0	Протокол обстеження – Моделювання процесів: Закупівлі в Odoo(Закупівлі та пов'язані додатки) - Трител.docx
1vYsIMrvq4Syg8KQEiGMZtlh3Uf3aPZsvZjcFtK-STpE	трител	Збір вимог	0	Протокол обстеження – Моделювання процесів: Запит на ремонт - Трител.docx
1ZO8BotS6Tx19NDuHxie3aevMTIyomWE1IkBu4ND7jFE	трител	Фінанси	0	Протокол обстеження  – Моделювання процесів обліку собівартості в Odoo - Трител.docx
1KsiqLk22P5dm2AoNMJtOI0gC-YCOZ9F1EC4f4XM1xu0	трител	Збір вимог	0	Протокол обстеження - Моделювання процесів управління R&D на Odoo(Відділ розробки) – Трител.docx
1oTKPMjFZOVXLwdJELXKvsTqcoX_C19hNeVkB53MN5bQ	тов-2021-солюшинс	Збір вимог	0	Протокол обстеження обговорення специфікації | 2021 СОЛЮШИНС | ToDo.docx
15hyZxd9jkbemv6KK1M49yAsipyNNwJ0K4fj0NMc0X8s	ets-group	Збір вимог	0	Протокол обстеження – Поверхневий аналіз HR-блоку.docx
1q_TbgIeD29De5duNKhY4hYL6-zuDwedmFHx-LF6CBVY	ets-group	Збір вимог	0	Протокол обстеження – Поверхневий аналіз блоків CRM та Продажі.docx
1s7bC_GDCi8Md-wvKPrM9jXguu6aKzpTsgKrlwQ5ixrA	ets-group	Збір вимог	0	Протокол обстеження – Поверхневий аналіз блоків Купівлі.docx
1TJkKifLYcFrEdwh3L5qTIKVRNW7b-EQoDT4A1vCkppo	ets-group	Збір вимог	0	Протокол обстеження – Поверхневий аналіз блоку Виробництво.docx
